source_file,source_url,element_type,visible_text,title,aria_label,href,normalized_destination,destination_type,inferred_source_context,inferred_destination_context,confidence,status,notes
docs/topics-year/bls-2026.html,https://www.910cpr.com/topics-year/bls-2026.html,a,Book This Class,,,https://coastalcprtraining.enrollware.com/enroll?id=12774338,https://coastalcprtraining.enrollware.com/enroll?id=12774338,enrollware_booking,"BLS 2026 archive support | Archive session links for 2026 Open archived BLS 2026 sessions AHA BLS Provider (Renewal) Saturday, July 11, 2026 | 12:30 PM • Wilmington; Shipyard Blvd - B | Details | Book This Class AHA BLS Provider (Initial) Saturday, July 11, 2026 | 12:30 PM • Wilmingt...",Enrollware booking: id=12774338,MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/topics-year/bls-2026.html,https://www.910cpr.com/topics-year/bls-2026.html,a,Details,,,/classes/12775544.html,/classes/12775544.html,class_lander,"BLS 2026 archive support | Archive session links for 2026 Open archived BLS 2026 sessions AHA BLS Provider (Renewal) Saturday, July 11, 2026 | 12:30 PM • Wilmington; Shipyard Blvd - B | Details | Book This Class AHA BLS Provider (Initial) Saturday, July 11, 2026 | 12:30 PM • Wilmingt...",Specific class page /classes/12775544.html,MEDIUM,OK,generic CTA to course/class page
docs/topics-year/bls-2026.html,https://www.910cpr.com/topics-year/bls-2026.html,a,Book This Class,,,https://coastalcprtraining.enrollware.com/enroll?id=12775544,https://coastalcprtraining.enrollware.com/enroll?id=12775544,enrollware_booking,"BLS 2026 archive support | Archive session links for 2026 Open archived BLS 2026 sessions AHA BLS Provider (Renewal) Saturday, July 11, 2026 | 12:30 PM • Wilmington; Shipyard Blvd - B | Details | Book This Class AHA BLS Provider (Initial) Saturday, July 11, 2026 | 12:30 PM • Wilmingt...",Enrollware booking: id=12775544,MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/topics-year/bls-2026.html,https://www.910cpr.com/topics-year/bls-2026.html,a,Details,,,/classes/12774599.html,/classes/12774599.html,class_lander,"BLS 2026 archive support | Archive session links for 2026 Open archived BLS 2026 sessions AHA BLS Provider (Renewal) Saturday, July 11, 2026 | 12:30 PM • Wilmington; Shipyard Blvd - B | Details | Book This Class AHA BLS Provider (Initial) Saturday, July 11, 2026 | 12:30 PM • Wilmingt...",Specific class page /classes/12774599.html,MEDIUM,OK,generic CTA to course/class page
docs/topics-year/bls-2026.html,https://www.910cpr.com/topics-year/bls-2026.html,a,Book This Class,,,https://coastalcprtraining.enrollware.com/enroll?id=12774599,https://coastalcprtraining.enrollware.com/enroll?id=12774599,enrollware_booking,"BLS 2026 archive support | Archive session links for 2026 Open archived BLS 2026 sessions AHA BLS Provider (Renewal) Saturday, July 11, 2026 | 12:30 PM • Wilmington; Shipyard Blvd - B | Details | Book This Class AHA BLS Provider (Initial) Saturday, July 11, 2026 | 12:30 PM • Wilmingt...",Enrollware booking: id=12774599,MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/topics-year/bls-2026.html,https://www.910cpr.com/topics-year/bls-2026.html,a,Details,,,/classes/12775311.html,/classes/12775311.html,class_lander,"BLS 2026 archive support | Archive session links for 2026 Open archived BLS 2026 sessions AHA BLS Provider (Renewal) Saturday, July 11, 2026 | 12:30 PM • Wilmington; Shipyard Blvd - B | Details | Book This Class AHA BLS Provider (Initial) Saturday, July 11, 2026 | 12:30 PM • Wilmingt...",Specific class page /classes/12775311.html,MEDIUM,OK,generic CTA to course/class page
docs/topics-year/bls-2026.html,https://www.910cpr.com/topics-year/bls-2026.html,a,Book This Class,,,https://coastalcprtraining.enrollware.com/enroll?id=12775311,https://coastalcprtraining.enrollware.com/enroll?id=12775311,enrollware_booking,"BLS 2026 archive support | Archive session links for 2026 Open archived BLS 2026 sessions AHA BLS Provider (Renewal) Saturday, July 11, 2026 | 12:30 PM • Wilmington; Shipyard Blvd - B | Details | Book This Class AHA BLS Provider (Initial) Saturday, July 11, 2026 | 12:30 PM • Wilmingt...",Enrollware booking: id=12775311,MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/topics-year/bls-2026.html,https://www.910cpr.com/topics-year/bls-2026.html,a,Details,,,/classes/12776269.html,/classes/12776269.html,class_lander,"BLS 2026 archive support | Archive session links for 2026 Open archived BLS 2026 sessions AHA BLS Provider (Renewal) Saturday, July 11, 2026 | 12:30 PM • Wilmington; Shipyard Blvd - B | Details | Book This Class AHA BLS Provider (Initial) Saturday, July 11, 2026 | 12:30 PM • Wilmingt...",Specific class page /classes/12776269.html,MEDIUM,OK,generic CTA to course/class page
docs/topics-year/bls-2026.html,https://www.910cpr.com/topics-year/bls-2026.html,a,Book This Class,,,https://coastalcprtraining.enrollware.com/enroll?id=12776269,https://coastalcprtraining.enrollware.com/enroll?id=12776269,enrollware_booking,"BLS 2026 archive support | Archive session links for 2026 Open archived BLS 2026 sessions AHA BLS Provider (Renewal) Saturday, July 11, 2026 | 12:30 PM • Wilmington; Shipyard Blvd - B | Details | Book This Class AHA BLS Provider (Initial) Saturday, July 11, 2026 | 12:30 PM • Wilmingt...",Enrollware booking: id=12776269,MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/topics-year/bls-2026.html,https://www.910cpr.com/topics-year/bls-2026.html,a,Details,,,/classes/12776432.html,/classes/12776432.html,class_lander,"BLS 2026 archive support | Archive session links for 2026 Open archived BLS 2026 sessions AHA BLS Provider (Renewal) Saturday, July 11, 2026 | 12:30 PM • Wilmington; Shipyard Blvd - B | Details | Book This Class AHA BLS Provider (Initial) Saturday, July 11, 2026 | 12:30 PM • Wilmingt...",Specific class page /classes/12776432.html,MEDIUM,OK,generic CTA to course/class page
docs/topics-year/bls-2026.html,https://www.910cpr.com/topics-year/bls-2026.html,a,Book This Class,,,https://coastalcprtraining.enrollware.com/enroll?id=12776432,https://coastalcprtraining.enrollware.com/enroll?id=12776432,enrollware_booking,"BLS 2026 archive support | Archive session links for 2026 Open archived BLS 2026 sessions AHA BLS Provider (Renewal) Saturday, July 11, 2026 | 12:30 PM • Wilmington; Shipyard Blvd - B | Details | Book This Class AHA BLS Provider (Initial) Saturday, July 11, 2026 | 12:30 PM • Wilmingt...",Enrollware booking: id=12776432,MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/topics-year/bls-2026.html,https://www.910cpr.com/topics-year/bls-2026.html,a,Details,,,/classes/12774596.html,/classes/12774596.html,class_lander,"BLS 2026 archive support | Archive session links for 2026 Open archived BLS 2026 sessions AHA BLS Provider (Renewal) Saturday, July 11, 2026 | 12:30 PM • Wilmington; Shipyard Blvd - B | Details | Book This Class AHA BLS Provider (Initial) Saturday, July 11, 2026 | 12:30 PM • Wilmingt...",Specific class page /classes/12774596.html,MEDIUM,OK,generic CTA to course/class page
docs/topics-year/bls-2026.html,https://www.910cpr.com/topics-year/bls-2026.html,a,Book This Class,,,https://coastalcprtraining.enrollware.com/enroll?id=12774596,https://coastalcprtraining.enrollware.com/enroll?id=12774596,enrollware_booking,"BLS 2026 archive support | Archive session links for 2026 Open archived BLS 2026 sessions AHA BLS Provider (Renewal) Saturday, July 11, 2026 | 12:30 PM • Wilmington; Shipyard Blvd - B | Details | Book This Class AHA BLS Provider (Initial) Saturday, July 11, 2026 | 12:30 PM • Wilmingt...",Enrollware booking: id=12774596,MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/topics-year/bls-2026.html,https://www.910cpr.com/topics-year/bls-2026.html,a,Details,,,/classes/12775316.html,/classes/12775316.html,class_lander,"BLS 2026 archive support | Archive session links for 2026 Open archived BLS 2026 sessions AHA BLS Provider (Renewal) Saturday, July 11, 2026 | 12:30 PM • Wilmington; Shipyard Blvd - B | Details | Book This Class AHA BLS Provider (Initial) Saturday, July 11, 2026 | 12:30 PM • Wilmingt...",Specific class page /classes/12775316.html,MEDIUM,OK,generic CTA to course/class page
docs/topics-year/bls-2026.html,https://www.910cpr.com/topics-year/bls-2026.html,a,Book This Class,,,https://coastalcprtraining.enrollware.com/enroll?id=12775316,https://coastalcprtraining.enrollware.com/enroll?id=12775316,enrollware_booking,"BLS 2026 archive support | Archive session links for 2026 Open archived BLS 2026 sessions AHA BLS Provider (Renewal) Saturday, July 11, 2026 | 12:30 PM • Wilmington; Shipyard Blvd - B | Details | Book This Class AHA BLS Provider (Initial) Saturday, July 11, 2026 | 12:30 PM • Wilmingt...",Enrollware booking: id=12775316,MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/topics-year/bls-2026.html,https://www.910cpr.com/topics-year/bls-2026.html,a,Details,,,/classes/13652929.html,/classes/13652929.html,class_lander,"BLS 2026 archive support | Archive session links for 2026 Open archived BLS 2026 sessions AHA BLS Provider (Renewal) Saturday, July 11, 2026 | 12:30 PM • Wilmington; Shipyard Blvd - B | Details | Book This Class AHA BLS Provider (Initial) Saturday, July 11, 2026 | 12:30 PM • Wilmingt...",Specific class page /classes/13652929.html,MEDIUM,OK,generic CTA to course/class page
docs/topics-year/bls-2026.html,https://www.910cpr.com/topics-year/bls-2026.html,a,Book This Class,,,https://coastalcprtraining.enrollware.com/enroll?id=13652929,https://coastalcprtraining.enrollware.com/enroll?id=13652929,enrollware_booking,"BLS 2026 archive support | Archive session links for 2026 Open archived BLS 2026 sessions AHA BLS Provider (Renewal) Saturday, July 11, 2026 | 12:30 PM • Wilmington; Shipyard Blvd - B | Details | Book This Class AHA BLS Provider (Initial) Saturday, July 11, 2026 | 12:30 PM • Wilmingt...",Enrollware booking: id=13652929,MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/topics-year/bls-2026.html,https://www.910cpr.com/topics-year/bls-2026.html,a,Details,,,/classes/13652946.html,/classes/13652946.html,class_lander,"BLS 2026 archive support | Archive session links for 2026 Open archived BLS 2026 sessions AHA BLS Provider (Renewal) Saturday, July 11, 2026 | 12:30 PM • Wilmington; Shipyard Blvd - B | Details | Book This Class AHA BLS Provider (Initial) Saturday, July 11, 2026 | 12:30 PM • Wilmingt...",Specific class page /classes/13652946.html,MEDIUM,OK,generic CTA to course/class page
docs/topics-year/bls-2026.html,https://www.910cpr.com/topics-year/bls-2026.html,a,Book This Class,,,https://coastalcprtraining.enrollware.com/enroll?id=13652946,https://coastalcprtraining.enrollware.com/enroll?id=13652946,enrollware_booking,"BLS 2026 archive support | Archive session links for 2026 Open archived BLS 2026 sessions AHA BLS Provider (Renewal) Saturday, July 11, 2026 | 12:30 PM • Wilmington; Shipyard Blvd - B | Details | Book This Class AHA BLS Provider (Initial) Saturday, July 11, 2026 | 12:30 PM • Wilmingt...",Enrollware booking: id=13652946,MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/topics-year/bls-2026.html,https://www.910cpr.com/topics-year/bls-2026.html,a,Details,,,/classes/12776437.html,/classes/12776437.html,class_lander,"BLS 2026 archive support | Archive session links for 2026 Open archived BLS 2026 sessions AHA BLS Provider (Renewal) Saturday, July 11, 2026 | 12:30 PM • Wilmington; Shipyard Blvd - B | Details | Book This Class AHA BLS Provider (Initial) Saturday, July 11, 2026 | 12:30 PM • Wilmingt...",Specific class page /classes/12776437.html,MEDIUM,OK,generic CTA to course/class page
docs/topics-year/bls-2026.html,https://www.910cpr.com/topics-year/bls-2026.html,a,Book This Class,,,https://coastalcprtraining.enrollware.com/enroll?id=12776437,https://coastalcprtraining.enrollware.com/enroll?id=12776437,enrollware_booking,"BLS 2026 archive support | Archive session links for 2026 Open archived BLS 2026 sessions AHA BLS Provider (Renewal) Saturday, July 11, 2026 | 12:30 PM • Wilmington; Shipyard Blvd - B | Details | Book This Class AHA BLS Provider (Initial) Saturday, July 11, 2026 | 12:30 PM • Wilmingt...",Enrollware booking: id=12776437,MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/topics-year/bls-2026.html,https://www.910cpr.com/topics-year/bls-2026.html,a,Details,,,/classes/12776571.html,/classes/12776571.html,class_lander,"BLS 2026 archive support | Archive session links for 2026 Open archived BLS 2026 sessions AHA BLS Provider (Renewal) Saturday, July 11, 2026 | 12:30 PM • Wilmington; Shipyard Blvd - B | Details | Book This Class AHA BLS Provider (Initial) Saturday, July 11, 2026 | 12:30 PM • Wilmingt...",Specific class page /classes/12776571.html,MEDIUM,OK,generic CTA to course/class page
docs/topics-year/bls-2026.html,https://www.910cpr.com/topics-year/bls-2026.html,a,Book This Class,,,https://coastalcprtraining.enrollware.com/enroll?id=12776571,https://coastalcprtraining.enrollware.com/enroll?id=12776571,enrollware_booking,"BLS 2026 archive support | Archive session links for 2026 Open archived BLS 2026 sessions AHA BLS Provider (Renewal) Saturday, July 11, 2026 | 12:30 PM • Wilmington; Shipyard Blvd - B | Details | Book This Class AHA BLS Provider (Initial) Saturday, July 11, 2026 | 12:30 PM • Wilmingt...",Enrollware booking: id=12776571,MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/topics-year/bls-2026.html,https://www.910cpr.com/topics-year/bls-2026.html,a,Details,,,/classes/12776344.html,/classes/12776344.html,class_lander,"BLS 2026 archive support | Archive session links for 2026 Open archived BLS 2026 sessions AHA BLS Provider (Renewal) Saturday, July 11, 2026 | 12:30 PM • Wilmington; Shipyard Blvd - B | Details | Book This Class AHA BLS Provider (Initial) Saturday, July 11, 2026 | 12:30 PM • Wilmingt...",Specific class page /classes/12776344.html,MEDIUM,OK,generic CTA to course/class page
docs/topics-year/bls-2026.html,https://www.910cpr.com/topics-year/bls-2026.html,a,Book This Class,,,https://coastalcprtraining.enrollware.com/enroll?id=12776344,https://coastalcprtraining.enrollware.com/enroll?id=12776344,enrollware_booking,"BLS 2026 archive support | Archive session links for 2026 Open archived BLS 2026 sessions AHA BLS Provider (Renewal) Saturday, July 11, 2026 | 12:30 PM • Wilmington; Shipyard Blvd - B | Details | Book This Class AHA BLS Provider (Initial) Saturday, July 11, 2026 | 12:30 PM • Wilmingt...",Enrollware booking: id=12776344,MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/topics-year/bls-2026.html,https://www.910cpr.com/topics-year/bls-2026.html,a,Details,,,/classes/12774348.html,/classes/12774348.html,class_lander,"BLS 2026 archive support | Archive session links for 2026 Open archived BLS 2026 sessions AHA BLS Provider (Renewal) Saturday, July 11, 2026 | 12:30 PM • Wilmington; Shipyard Blvd - B | Details | Book This Class AHA BLS Provider (Initial) Saturday, July 11, 2026 | 12:30 PM • Wilmingt...",Specific class page /classes/12774348.html,MEDIUM,OK,generic CTA to course/class page
docs/topics-year/bls-2026.html,https://www.910cpr.com/topics-year/bls-2026.html,a,Book This Class,,,https://coastalcprtraining.enrollware.com/enroll?id=12774348,https://coastalcprtraining.enrollware.com/enroll?id=12774348,enrollware_booking,"BLS 2026 archive support | Archive session links for 2026 Open archived BLS 2026 sessions AHA BLS Provider (Renewal) Saturday, July 11, 2026 | 12:30 PM • Wilmington; Shipyard Blvd - B | Details | Book This Class AHA BLS Provider (Initial) Saturday, July 11, 2026 | 12:30 PM • Wilmingt...",Enrollware booking: id=12774348,MEDIUM,OK,booking parameters present; exact row match needs spot check
docs/topics-year/bls-2026.html,https://www.910cpr.com/topics-year/bls-2026.html,a,Details,,,/classes/12775554.html,/classes/12775554.html,class_lander,"BLS 2026 archive support | Archive session links for 2026 Open archived BLS 2026 sessions AHA BLS Provider (Renewal) Saturday, July 11, 2026 | 12:30 PM • Wilmington; Shipyard Blvd - B | Details | Book This Class AHA BLS Provider (Initial) Saturday, July 11, 2026 | 12:30 PM • Wilmingt...",Specific class page /classes/12775554.html,MEDIUM,OK,generic CTA to course/class page
